order_id,user_id,order_product_id,order_date,is_discounted,is_canceled
C029713,A0918,B001,2020-02-17,0,0
C029714,A0822,B033,2020-10-16,0,0
C029715,A0242,B001,2020-11-23,0,0
C029716,A0786,B048,2020-10-29,0,0
C029717,A0836,B031,2020-06-30,0,0
C029718,A0797,B038,2020-09-27,0,0
C029719,A0429,B019,2020-07-23,0,0
C029720,A0295,B006,2020-05-01,0,0
C029721,A0376,B015,2020-09-02,0,0
C029722,A0311,B013,2020-12-25,0,0
C029723,A0449,B024,2020-12-25,0,0
C029724,A0466,B024,2020-06-30,0,0
C029725,A0295,B001,2020-11-10,1,0
C029726,A0101,B023,2020-01-20,0,0
C029727,A0720,B023,2020-08-07,0,0
C029728,A0834,B019,2020-10-24,0,0
C029729,A0822,B007,2020-07-22,0,0
C029730,A0400,B020,2020-11-07,0,0
C029731,A0607,B056,2020-01-24,0,0
C029732,A0943,B020,2020-09-01,0,0
C029733,A0622,B001,2020-03-30,0,0
C029734,A0194,B018,2020-07-05,0,0
C029735,A0720,B002,2020-09-03,0,0
C029736,A0205,B033,2020-10-22,0,0
C029737,A0366,B056,2020-10-08,0,0
C029738,A0433,B001,2020-08-15,0,0
C029739,A0107,B002,2020-06-10,0,0
C029740,A0821,B021,2020-05-21,0,0
C029741,A0410,B020,2020-07-23,0,0
C029742,A0705,B017,2020-12-06,0,0
C029743,A0705,B002,2020-04-26,0,0
C029744,A0386,B057,2020-08-04,0,0
C029745,A0398,B045,2020-01-21,0,0
C029746,A0447,B035,2020-06-09,0,0
C029747,A0481,B028,2020-09-09,0,0
C029748,A0977,B018,2020-01-15,0,0
C029749,A0108,B019,2020-05-20,0,0
C029750,A0250,B017,2020-04-09,0,0
C029751,A0268,B045,2020-06-09,0,0
C029752,A0522,B002,2020-03-03,0,0
C029753,A0242,B029,2020-11-09,0,0
C029754,A0018,B023,2020-03-09,0,0
C029755,A1000,B014,2020-11-15,0,0
C029756,A0085,B002,2020-01-23,0,0
C029757,A0420,B024,2020-05-23,0,0
C029758,A0168,B003,2020-06-29,0,0
C029759,A0322,B046,2020-07-13,0,0
C029760,A0903,B017,2020-09-13,0,0
C029761,A0836,B009,2020-01-29,0,0
C029762,A0033,B020,2020-07-06,0,0
C029763,A0822,B051,2020-01-26,0,0
C029764,A0272,B022,2020-12-26,0,0
C029765,A0943,B051,2020-04-10,0,0
C029766,A0953,B033,2020-04-08,0,0
C029767,A0530,B032,2020-05-06,0,0
C029768,A0845,B025,2020-10-17,0,0
C029769,A0673,B057,2020-07-29,0,0
C029770,A0600,B021,2020-04-24,0,0
C029771,A0853,B056,2020-07-22,0,0
C029772,A0386,B012,2020-04-23,0,0
C029773,A0388,B058,2020-10-10,0,0
C029774,A0086,B002,2020-10-26,0,0
C029775,A0272,B033,2020-07-16,0,0
C029776,A0879,B024,2020-08-30,0,0
C029777,A0606,B018,2020-02-11,0,0
C029778,A0849,B058,2020-05-20,0,0
C029779,A0919,B046,2020-12-29,0,0
C029780,A0466,B017,2020-12-09,0,0
C029781,A0675,B033,2020-06-04,0,0
C029782,A0828,B021,2020-05-11,0,0
C029783,A0433,B020,2020-10-14,0,0
C029784,A0062,B058,2020-11-21,0,0
C029785,A0925,B011,2020-01-29,0,0
C029786,A0935,B039,2020-01-26,0,0
C029787,A0819,B047,2020-12-24,0,0
C029788,A0962,B051,2020-08-16,0,0
C029789,A0761,B050,2020-05-15,0,0
C029790,A0718,B023,2020-12-02,0,0
C029791,A0257,B016,2020-03-23,0,0
C029792,A0903,B025,2020-11-30,0,0
C029793,A0246,B001,2020-03-08,0,0
C029794,A0375,B023,2020-02-26,0,0
C029795,A0164,B038,2020-05-15,0,0
C029796,A0221,B025,2020-08-03,0,0
C029797,A0268,B024,2020-01-27,0,0
C029798,A0675,B024,2020-05-04,0,0
C029799,A0927,B024,2020-03-19,0,0
C029800,A0985,B018,2020-08-05,0,0
C029801,A0485,B014,2020-01-24,0,0
C029802,A0488,B012,2020-02-09,0,0
C029803,A0018,B013,2020-01-01,0,0
C029804,A0872,B041,2020-01-22,0,0
C029805,A0133,B034,2020-03-03,0,0
C029806,A0267,B057,2020-11-24,0,0
C029807,A0985,B002,2020-07-13,0,0
C029808,A0305,B019,2020-05-17,0,0
C029809,A0920,B017,2020-11-18,0,0
C029810,A0268,B055,2020-10-22,0,0
C029811,A0883,B003,2020-04-25,0,0
C029812,A0376,B038,2020-08-20,0,0
C029813,A0564,B033,2020-08-28,0,0
C029814,A0859,B008,2020-03-07,0,0
C029815,A0488,B040,2020-02-26,0,0
C029816,A0859,B051,2020-03-18,0,0
C029817,A0300,B025,2020-05-14,0,0
C029818,A0661,B038,2020-03-15,0,0
C029819,A0673,B002,2020-07-04,0,0
C029820,A0268,B053,2020-09-10,0,0
C029821,A0834,B004,2020-02-26,0,0
C029822,A0420,B020,2020-12-25,0,0
C029823,A0944,B021,2020-03-05,0,0
C029824,A0425,B059,2020-07-22,0,0
C029825,A0834,B011,2020-05-12,0,0
C029826,A0832,B006,2020-11-28,0,0
C029827,A0944,B038,2020-10-04,0,0
C029828,A0607,B023,2020-06-09,0,0
C029829,A0402,B014,2020-01-18,0,0
C029830,A0576,B014,2020-08-21,0,0
C029831,A0996,B038,2020-05-06,0,0
C029832,A0243,B015,2020-04-27,0,0
C029833,A0198,B025,2020-12-12,0,0
C029834,A0425,B031,2020-12-19,0,0
C029835,A0547,B013,2020-04-26,0,0
C029836,A0581,B033,2020-07-02,1,0
C029837,A0246,B034,2020-06-20,0,0
C029838,A0766,B056,2020-09-01,0,0
C029839,A0977,B046,2020-01-22,0,0
C029840,A0492,B006,2020-04-27,0,0
C029841,A0241,B005,2020-04-26,0,0
C029842,A0266,B017,2020-01-05,0,0
C029843,A0325,B002,2020-06-21,0,0
C029844,A0696,B014,2020-04-29,0,0
C029845,A0941,B037,2020-01-16,0,0
C029846,A0616,B051,2020-07-04,0,0
C029847,A0842,B034,2020-05-26,0,0
C029848,A0311,B048,2020-07-04,0,0
C029849,A0033,B025,2020-05-27,0,0
C029850,A0705,B026,2020-03-20,0,0
C029851,A0630,B028,2020-09-22,0,0
C029852,A0984,B038,2020-12-02,0,0
C029853,A0405,B014,2020-05-04,0,0
C029854,A0919,B046,2020-11-11,0,0
C029855,A0609,B027,2020-10-15,1,0
C029856,A0987,B059,2020-03-08,0,0
C029857,A0438,B050,2020-10-04,0,0
C029858,A0194,B031,2020-08-05,0,0
C029859,A0091,B023,2020-09-10,0,0
C029860,A0530,B039,2020-12-20,1,0
C029861,A0471,B054,2020-12-28,0,0
C029862,A0062,B043,2020-12-05,0,0
C029863,A0964,B041,2020-05-23,1,0
C029864,A0142,B012,2020-12-24,0,0
C029865,A0977,B039,2020-02-26,0,0
C029866,A0802,B006,2020-05-23,0,0
C029867,A0977,B035,2020-07-02,0,0
C029868,A0106,B056,2020-08-17,0,0
C029869,A0917,B037,2020-10-14,0,0
C029870,A0631,B005,2020-05-27,0,0
C029871,A0300,B032,2020-03-17,0,0
C029872,A0639,B014,2020-04-26,0,0
C029873,A0262,B026,2020-02-08,0,0
C029874,A0607,B051,2020-05-06,0,0
C029875,A0373,B012,2020-07-10,0,0
C029876,A0295,B036,2020-04-04,0,0
C029877,A0877,B013,2020-04-28,0,0
C029878,A0019,B003,2020-11-09,0,0
C029879,A0416,B024,2020-02-29,0,0
C029880,A0114,B017,2020-10-22,0,0
C029881,A0522,B018,2020-02-18,0,0
C029882,A1000,B019,2020-12-21,0,0
C029883,A0446,B005,2020-12-15,1,0
C029884,A0957,B027,2020-01-01,0,0
C029885,A0636,B023,2020-04-24,0,0
C029886,A0724,B057,2020-12-25,0,0
C029887,A0245,B003,2020-04-25,0,0
C029888,A0637,B040,2020-07-08,1,0
C029889,A0943,B046,2020-07-10,0,0
C029890,A0098,B039,2020-02-05,0,0
C029891,A0065,B019,2020-12-26,0,0
C029892,A0142,B026,2020-06-15,0,0
C029893,A0391,B041,2020-03-30,0,0
C029894,A0245,B021,2020-09-14,0,0
C029895,A0177,B059,2020-02-28,0,0
C029896,A0231,B024,2020-10-23,0,0
C029897,A0115,B026,2020-10-10,0,0
C029898,A0017,B034,2020-06-29,0,0
C029899,A0668,B013,2020-10-23,0,0
C029900,A0853,B017,2020-06-07,0,0
C029901,A0266,B007,2020-04-22,0,0
C029902,A0383,B015,2020-01-07,0,0
C029903,A0464,B005,2020-08-09,0,0
C029904,A0118,B029,2020-12-10,0,0
C029905,A0720,B040,2020-03-22,0,0
C029906,A0284,B032,2020-04-26,0,0
C029907,A0391,B050,2020-12-24,0,0
C029908,A0802,B030,2020-03-01,0,0
C029909,A0589,B020,2020-07-14,0,0
C029910,A0243,B017,2020-02-12,0,0
C029911,A0397,B022,2020-10-23,0,0
C029912,A0599,B046,2020-02-18,0,0
C029913,A0764,B060,2020-05-10,0,0
C029914,A0570,B024,2020-11-20,0,0
C029915,A0449,B014,2020-07-16,0,0
C029916,A0445,B032,2020-03-03,0,0
C029917,A0249,B056,2020-02-01,0,0
C029918,A0449,B002,2020-11-27,0,0
C029919,A0631,B024,2020-03-15,0,0
C029920,A0438,B046,2020-08-07,0,0
C029921,A0376,B021,2020-12-25,0,0
C029922,A0705,B007,2020-04-06,0,0
C029923,A0118,B046,2020-02-25,0,0
C029924,A0797,B021,2020-08-25,0,0
C029925,A0791,B020,2020-10-24,0,0
C029926,A0502,B025,2020-10-13,0,0
C029927,A0616,B031,2020-04-04,0,0
C029928,A0598,B037,2020-02-14,0,0
C029929,A0471,B039,2020-11-20,0,0
C029930,A0461,B055,2020-01-11,0,0
C029931,A0859,B019,2020-07-18,0,0
C029932,A0121,B036,2020-08-14,0,0
C029933,A0687,B037,2020-10-13,0,0
C029934,A0123,B017,2020-02-06,0,0
C029935,A0198,B019,2020-12-05,0,0
C029936,A0987,B005,2020-11-02,0,0
C029937,A0114,B060,2020-12-14,1,0
C029938,A0464,B055,2020-10-15,0,0
C029939,A0791,B031,2020-11-02,0,0
C029940,A0608,B008,2020-07-21,0,0
C029941,A0570,B039,2020-07-10,0,0
C029942,A0923,B018,2020-04-21,0,0
C029943,A0228,B038,2020-03-12,0,0
C029944,A0242,B030,2020-08-31,0,0
C029945,A0449,B021,2020-07-18,0,0
C029946,A0048,B008,2020-03-16,0,0
C029947,A0301,B017,2020-09-26,0,0
C029948,A0176,B024,2020-12-05,0,0
C029949,A0233,B039,2020-03-31,0,0
C029950,A0732,B019,2020-01-01,0,0
C029951,A0329,B032,2020-08-09,0,0
C029952,A0204,B020,2020-02-25,0,0
C029953,A0631,B024,2020-03-04,0,0
C029954,A0087,B035,2020-07-21,0,0
C029955,A0177,B002,2020-10-19,0,0
C029956,A0374,B021,2020-05-05,0,0
C029957,A0752,B036,2020-10-29,0,0
C029958,A0872,B026,2020-09-06,0,0
C029959,A0646,B031,2020-07-08,0,0
C029960,A0354,B056,2020-04-25,0,0
C029961,A0273,B029,2020-03-26,0,0
C029962,A0485,B048,2020-12-25,0,0
C029963,A0355,B014,2020-06-25,0,0
C029964,A0507,B005,2020-01-14,0,0
C029965,A0245,B035,2020-07-27,0,0
C029966,A0249,B028,2020-08-24,0,0
C029967,A0170,B034,2020-07-22,0,0
C029968,A0902,B018,2020-06-28,0,0
C029969,A0167,B053,2020-07-12,0,0
C029970,A0198,B028,2020-08-21,0,0
C029971,A0289,B012,2020-10-24,0,0
C029972,A0602,B001,2020-10-15,0,0
C029973,A0721,B019,2020-08-09,0,0
C029974,A0616,B007,2020-09-26,0,0
C029975,A0259,B016,2020-04-06,0,0
C029976,A0444,B024,2020-05-18,0,0
C029977,A0609,B055,2020-03-06,0,0
C029978,A0631,B017,2020-08-03,0,0
C029979,A0750,B014,2020-08-25,0,0
C029980,A0621,B034,2020-03-27,0,0
C029981,A0859,B056,2020-02-02,0,0
C029982,A0481,B046,2020-10-10,0,0
C029983,A0449,B020,2020-05-06,0,0
C029984,A0292,B036,2020-07-25,0,0
C029985,A0231,B021,2020-09-02,0,0
C029986,A0648,B021,2020-10-15,0,0
C029987,A0668,B024,2020-01-11,0,0
C029988,A0218,B021,2020-08-17,0,0
C029989,A0136,B036,2020-06-08,0,0
C029990,A0891,B025,2020-10-17,0,0
C029991,A0616,B016,2020-06-17,0,0
C029992,A0790,B019,2020-10-20,0,0
C029993,A0194,B005,2020-02-02,0,0
C029994,A0891,B024,2020-11-25,0,0
C029995,A0439,B044,2020-10-09,0,0
C029996,A0355,B020,2020-06-01,0,0
C029997,A0280,B006,2020-08-07,0,0
C029998,A0789,B060,2020-06-20,0,0
C029999,A0247,B040,2020-07-16,0,0
C030000,A0272,B056,2020-12-12,0,0
C030001,A0941,B001,2020-05-26,0,0
C030002,A0845,B019,2020-12-25,0,0
C030003,A0631,B046,2020-04-25,0,0
C030004,A0168,B037,2020-05-20,0,0
C030005,A0125,B017,2020-11-28,1,0
C030006,A0282,B051,2020-05-22,0,0
C030007,A0329,B056,2020-08-09,0,0
C030008,A0764,B034,2020-12-26,0,0
C030009,A0231,B024,2020-08-22,0,0
C030010,A0902,B021,2020-09-26,0,0
C030011,A0287,B013,2020-06-04,0,0
C030012,A0327,B041,2020-02-15,0,0
C030013,A0914,B018,2020-07-31,0,0
C030014,A0065,B020,2020-12-09,0,0
C030015,A0576,B041,2020-05-06,0,0
C030016,A0374,B049,2020-06-15,0,0
C030017,A0353,B010,2020-08-29,0,0
C030018,A0199,B060,2020-12-13,0,0
C030019,A0027,B056,2020-10-24,0,0
C030020,A0828,B014,2020-08-11,0,0
C030021,A0507,B027,2020-04-29,0,0
C030022,A0250,B055,2020-04-27,0,0
C030023,A0897,B024,2020-03-12,0,0
C030024,A0773,B023,2020-08-15,0,0
C030025,A0226,B037,2020-11-07,0,0
C030026,A0570,B008,2020-09-01,0,0
C030027,A0405,B007,2020-07-17,0,0
C030028,A0250,B019,2020-02-05,0,0
C030029,A0391,B008,2020-03-17,0,0
C030030,A0295,B023,2020-04-13,0,0
C030031,A0945,B019,2020-05-05,0,0
C030032,A0075,B022,2020-06-03,0,0
C030033,A0766,B034,2020-04-24,0,0
C030034,A0024,B019,2020-01-07,0,0
C030035,A0142,B019,2020-01-07,0,0
C030036,A0915,B012,2020-05-30,0,0
C030037,A0599,B051,2020-03-25,0,0
C030038,A0201,B046,2020-06-14,0,0
C030039,A0204,B015,2020-07-31,0,0
C030040,A0020,B058,2020-05-15,0,0
C030041,A0136,B017,2020-11-27,0,0
C030042,A0176,B031,2020-07-24,0,0
C030043,A0833,B033,2020-04-09,0,0
C030044,A0623,B032,2020-02-13,0,0
C030045,A0168,B036,2020-01-08,0,0
C030046,A0075,B024,2020-04-05,0,0
C030047,A0353,B002,2020-04-05,0,0
C030048,A0439,B050,2020-06-01,0,0
C030049,A0115,B025,2020-08-26,0,0
C030050,A0828,B058,2020-10-20,0,0
C030051,A0903,B004,2020-12-25,0,0
C030052,A0917,B017,2020-02-20,0,0
C030053,A0107,B048,2020-07-24,0,0
C030054,A0255,B033,2020-12-02,0,0
C030055,A0529,B040,2020-03-27,0,0
C030056,A0649,B032,2020-07-03,0,0
C030057,A0623,B057,2020-07-21,0,0
C030058,A0743,B040,2020-08-24,0,0
C030059,A0237,B046,2020-12-26,0,0
C030060,A0616,B010,2020-12-27,0,0
C030061,A0725,B058,2020-06-29,0,0
C030062,A0075,B019,2020-12-26,0,0
C030063,A0130,B024,2020-02-17,0,0
C030064,A0891,B037,2020-01-03,0,0
C030065,A0723,B033,2020-07-22,0,0
C030066,A0589,B005,2020-11-03,0,0
C030067,A0459,B018,2020-09-28,0,0
C030068,A0231,B046,2020-06-21,0,0
C030069,A0696,B020,2020-10-10,0,0
C030070,A0297,B049,2020-05-12,0,0
C030071,A0822,B041,2020-08-26,0,0
C030072,A0589,B026,2020-11-28,0,0
C030073,A0639,B022,2020-03-16,0,0
C030074,A0214,B018,2020-01-01,0,0
C030075,A0720,B055,2020-05-06,0,0
C030076,A0123,B002,2020-07-06,0,0
C030077,A0098,B032,2020-03-24,0,0
C030078,A0773,B018,2020-12-17,0,0
C030079,A0891,B001,2020-01-17,0,0
C030080,A0639,B034,2020-08-13,0,0
C030081,A0099,B010,2020-02-03,0,0
C030082,A0828,B017,2020-01-25,0,0
C030083,A0752,B022,2020-08-08,0,0
C030084,A0257,B017,2020-12-09,0,0
C030085,A0940,B013,2020-05-22,0,0
C030086,A0457,B024,2020-02-05,0,0
C030087,A0726,B021,2020-10-29,0,0
C030088,A0198,B026,2020-08-25,0,0
C030089,A0420,B052,2020-12-27,0,0
C030090,A0018,B046,2020-12-27,0,0
C030091,A0250,B002,2020-01-26,0,0
C030092,A0325,B031,2020-01-27,0,0
C030093,A0261,B027,2020-12-26,0,0
C030094,A0927,B048,2020-10-07,0,0
C030095,A0522,B046,2020-08-18,0,0
C030096,A0824,B020,2020-03-19,0,0
C030097,A0228,B022,2020-10-24,0,0
C030098,A0663,B049,2020-07-18,0,0
C030099,A0824,B007,2020-08-21,0,0
C030100,A0108,B032,2020-12-26,0,0
C030101,A0790,B041,2020-09-26,0,0
C030102,A0194,B046,2020-04-15,0,0
C030103,A0335,B025,2020-02-10,0,0
C030104,A0935,B056,2020-03-10,0,0
C030105,A0858,B031,2020-09-08,0,0
C030106,A0822,B004,2020-02-26,0,0
C030107,A0482,B001,2020-01-19,0,0
C030108,A0311,B041,2020-02-28,0,0
C030109,A0331,B019,2020-12-10,0,0
C030110,A0420,B023,2020-05-01,0,0
C030111,A0195,B032,2020-07-14,0,0
C030112,A0622,B022,2020-10-02,0,0
C030113,A0725,B057,2020-01-20,0,0
C030114,A0260,B052,2020-01-15,0,0
C030115,A0406,B015,2020-01-09,0,0
C030116,A0207,B025,2020-11-26,0,0
C030117,A0176,B012,2020-06-05,0,0
C030118,A0492,B025,2020-11-17,0,0
C030119,A0231,B039,2020-03-17,0,0
C030120,A0522,B024,2020-09-18,0,0
C030121,A0736,B018,2020-03-26,0,0
C030122,A0743,B020,2020-02-17,0,0
C030123,A0784,B021,2020-09-19,0,0
C030124,A0822,B018,2020-10-01,1,0
C030125,A0355,B026,2020-10-31,0,0
C030126,A0773,B016,2020-01-16,0,0
C030127,A0198,B026,2020-04-13,0,0
C030128,A0820,B021,2020-06-05,0,0
C030129,A0575,B033,2020-07-19,0,0
C030130,A0386,B041,2020-03-25,0,0
C030131,A0107,B053,2020-02-25,0,0
C030132,A0449,B036,2020-12-26,0,0
C030133,A0035,B023,2020-02-27,0,0
C030134,A0314,B021,2020-08-08,0,0
C030135,A0891,B025,2020-04-28,0,0
C030136,A0923,B020,2020-02-18,0,0
C030137,A0766,B057,2020-04-26,0,0
C030138,A0481,B024,2020-09-24,0,0
C030139,A0087,B052,2020-06-09,0,0
C030140,A0929,B025,2020-06-19,0,0
C030141,A0664,B008,2020-01-16,0,0
C030142,A0919,B015,2020-08-30,0,0
C030143,A0609,B019,2020-05-20,0,0
C030144,A0464,B018,2020-07-22,0,0
C030145,A0434,B029,2020-07-11,1,0
C030146,A0608,B060,2020-05-03,0,0
C030147,A0771,B036,2020-04-26,0,0
C030148,A0619,B008,2020-06-15,0,0
C030149,A0297,B014,2020-01-26,0,0
C030150,A0303,B015,2020-04-21,0,0
C030151,A0471,B021,2020-03-25,1,0
C030152,A0639,B033,2020-03-25,0,0
C030153,A0124,B021,2020-01-02,0,0
C030154,A0734,B020,2020-08-23,0,0
C030155,A0415,B022,2020-01-04,0,0
C030156,A0261,B014,2020-08-06,0,0
C030157,A0321,B018,2020-12-25,0,0
C030158,A0082,B006,2020-12-04,0,0
C030159,A0225,B021,2020-09-19,0,0
C030160,A0329,B046,2020-01-26,0,0
C030161,A0964,B049,2020-07-09,0,0
C030162,A0803,B015,2020-01-31,0,0
C030163,A0877,B025,2020-03-11,0,0
C030164,A0856,B026,2020-09-02,0,0
C030165,A0024,B021,2020-04-29,0,0
C030166,A0649,B040,2020-12-24,0,0
C030167,A0166,B041,2020-10-19,0,0
C030168,A0931,B005,2020-03-03,0,0
C030169,A0743,B039,2020-07-06,0,0
C030170,A0020,B002,2020-04-24,0,0
C030171,A0858,B001,2020-02-17,0,0
C030172,A0439,B001,2020-08-26,0,0
C030173,A0923,B038,2020-12-11,0,0
C030174,A0445,B026,2020-01-27,0,0
C030175,A0725,B024,2020-09-22,0,0
C030176,A0123,B013,2020-10-04,0,0
C030177,A0416,B019,2020-03-19,1,0
C030178,A0062,B037,2020-11-14,0,0
C030179,A0400,B035,2020-01-24,0,0
C030180,A0397,B017,2020-11-12,0,0
C030181,A0353,B041,2020-11-20,0,0
C030182,A0242,B020,2020-03-17,0,0
C030183,A0297,B040,2020-01-07,0,0
C030184,A0168,B019,2020-05-17,0,0
C030185,A0616,B055,2020-10-31,0,0
C030186,A0329,B031,2020-06-22,0,0
C030187,A0142,B025,2020-10-21,0,0
C030188,A0891,B032,2020-06-24,0,0
C030189,A0485,B046,2020-06-14,0,0
C030190,A0623,B008,2020-03-15,0,0
C030191,A0376,B010,2020-12-30,0,0
C030192,A0201,B025,2020-09-26,0,0
C030193,A0670,B032,2020-08-28,0,0
C030194,A0646,B041,2020-01-28,0,0
C030195,A0736,B051,2020-08-30,1,0
C030196,A0667,B021,2020-06-12,0,0
C030197,A0541,B049,2020-01-12,0,0
C030198,A0101,B050,2020-06-03,0,0
C030199,A0253,B026,2020-11-17,0,0
C030200,A0530,B017,2020-11-12,0,0
C030201,A0821,B056,2020-09-26,0,0
C030202,A0939,B036,2020-10-08,0,0
C030203,A0415,B029,2020-10-03,0,0
C030204,A0394,B018,2020-03-26,0,0
C030205,A0927,B019,2020-12-18,0,0
C030206,A0268,B056,2020-05-23,0,0
C030207,A0365,B019,2020-10-22,0,0
C030208,A0971,B041,2020-09-28,0,0
C030209,A0568,B020,2020-03-27,0,0
C030210,A0791,B019,2020-01-08,0,0
C030211,A0607,B019,2020-01-20,0,0
C030212,A0242,B019,2020-10-10,0,0
C030213,A0091,B031,2020-04-19,0,0
C030214,A0639,B036,2020-11-29,0,0
C030215,A0200,B011,2020-11-06,0,0
C030216,A0087,B056,2020-03-30,0,0
C030217,A0391,B024,2020-07-19,0,0
C030218,A0394,B012,2020-05-17,0,0
C030219,A0109,B051,2020-01-29,0,0
C030220,A0917,B010,2020-02-27,0,0
C030221,A0250,B051,2020-05-05,0,0
C030222,A0009,B035,2020-10-23,0,0
C030223,A0491,B014,2020-04-15,0,0
C030224,A0726,B001,2020-08-31,0,0
C030225,A0761,B028,2020-01-25,0,0
C030226,A0239,B022,2020-12-25,0,0
C030227,A0221,B043,2020-07-02,0,0
C030228,A0320,B036,2020-04-10,0,0
C030229,A0919,B038,2020-10-11,1,0
C030230,A0282,B026,2020-10-30,0,0
C030231,A0773,B022,2020-10-24,0,0
C030232,A0082,B006,2020-12-09,0,0
C030233,A0305,B028,2020-07-30,0,0
C030234,A0037,B036,2020-10-05,0,0
C030235,A0670,B035,2020-04-15,0,0
C030236,A0473,B027,2020-12-07,0,0
C030237,A0311,B010,2020-01-29,0,0
C030238,A0925,B019,2020-01-18,0,0
C030239,A0631,B005,2020-11-14,0,0
C030240,A0943,B058,2020-10-31,0,0
C030241,A0802,B040,2020-07-26,0,0
C030242,A0903,B046,2020-06-20,0,0
C030243,A0694,B023,2020-10-14,0,0
C030244,A0545,B024,2020-01-01,0,0
C030245,A0158,B023,2020-11-06,0,0
C030246,A0242,B013,2020-11-16,0,0
C030247,A0125,B025,2020-04-07,0,0
C030248,A0065,B002,2020-12-25,0,0
C030249,A0668,B038,2020-03-16,0,0
C030250,A0699,B026,2020-06-05,0,0
C030251,A0026,B023,2020-04-03,0,0
C030252,A0617,B034,2020-11-13,0,0
C030253,A0233,B002,2020-07-15,0,0
C030254,A0272,B020,2020-10-14,0,0
C030255,A0259,B038,2020-09-30,0,0
C030256,A0919,B017,2020-08-08,0,0
C030257,A0449,B046,2020-12-28,0,0
C030258,A0667,B003,2020-10-23,0,0
C030259,A0676,B019,2020-09-08,0,0
C030260,A0705,B020,2020-05-25,0,0
C030261,A0686,B009,2020-04-24,0,0
C030262,A0476,B008,2020-07-23,0,0
C030263,A0433,B040,2020-07-02,0,0
C030264,A0204,B022,2020-02-04,0,0
C030265,A0925,B011,2020-08-02,0,0
C030266,A0616,B017,2020-09-21,0,0
C030267,A0725,B039,2020-12-26,0,0
C030268,A0437,B041,2020-11-18,0,0
C030269,A0645,B026,2020-09-22,0,0
C030270,A0758,B038,2020-08-31,0,0
C030271,A0416,B010,2020-04-27,0,0
C030272,A0910,B054,2020-01-01,0,0
C030273,A0290,B020,2020-03-17,0,0
C030274,A0944,B010,2020-07-27,0,0
C030275,A0179,B047,2020-01-25,0,0
C030276,A0109,B022,2020-01-20,0,0
C030277,A0822,B037,2020-05-06,0,0
C030278,A0250,B015,2020-07-18,0,0
C030279,A0961,B021,2020-01-03,0,0
C030280,A0295,B026,2020-06-12,0,0
C030281,A0445,B031,2020-06-14,0,0
C030282,A0985,B006,2020-08-14,0,0
C030283,A0289,B006,2020-07-21,0,0
C030284,A0130,B006,2020-04-07,0,0
C030285,A0604,B041,2020-02-24,0,0
C030286,A0437,B021,2020-03-20,0,0
C030287,A0851,B014,2020-03-11,0,0
C030288,A0482,B054,2020-09-09,0,0
C030289,A0374,B016,2020-12-08,0,0
C030290,A0523,B006,2020-10-18,0,0
C030291,A0764,B027,2020-02-05,0,0
C030292,A0705,B032,2020-06-04,0,0
C030293,A0416,B018,2020-05-07,0,0
C030294,A0953,B019,2020-01-21,0,0
C030295,A0317,B036,2020-03-14,0,0
C030296,A0439,B012,2020-02-19,0,0
C030297,A0891,B024,2020-04-21,0,0
C030298,A0655,B019,2020-08-10,0,0
C030299,A0696,B048,2020-01-05,0,0
C030300,A0566,B004,2020-10-13,0,0
C030301,A0485,B017,2020-10-27,0,0
C030302,A0241,B004,2020-04-20,0,0
C030303,A0786,B006,2020-04-15,0,0
C030304,A0971,B017,2020-03-21,0,0
C030305,A0108,B010,2020-03-24,0,0
C030306,A0660,B050,2020-11-26,0,0
C030307,A0949,B045,2020-01-23,0,0
C030308,A0769,B038,2020-08-05,0,0
C030309,A0693,B023,2020-08-12,0,0
C030310,A0062,B013,2020-12-06,0,0
C030311,A0243,B040,2020-05-20,0,0
C030312,A0253,B046,2020-02-26,0,0
C030313,A0758,B023,2020-09-12,0,0
C030314,A0250,B026,2020-09-25,0,0
C030315,A0420,B001,2020-04-06,0,0
C030316,A0607,B018,2020-07-13,0,0
C030317,A0750,B046,2020-06-20,0,0
C030318,A0239,B040,2020-07-25,0,0
C030319,A0521,B018,2020-07-02,0,0
C030320,A1000,B023,2020-11-24,0,0
C030321,A0457,B037,2020-12-07,0,0
C030322,A0303,B017,2020-01-01,0,0
C030323,A0177,B018,2020-07-24,0,0
C030324,A0207,B029,2020-12-13,0,0
C030325,A0693,B022,2020-06-02,0,0
C030326,A0249,B022,2020-01-06,0,0
C030327,A0108,B048,2020-06-09,0,0
C030328,A0466,B019,2020-07-28,0,0
C030329,A0026,B039,2020-05-29,0,0
C030330,A0669,B032,2020-03-13,0,0
C030331,A0903,B004,2020-01-01,0,0
C030332,A0459,B039,2020-04-06,0,0
C030333,A0279,B020,2020-01-22,0,0
C030334,A0564,B007,2020-08-18,0,0
C030335,A0104,B033,2020-01-08,0,0
C030336,A0842,B038,2020-07-10,1,0
C030337,A0693,B015,2020-12-30,0,0
C030338,A0891,B020,2020-04-19,0,0
C030339,A0879,B047,2020-10-24,0,0
C030340,A0507,B039,2020-04-21,0,0
C030341,A0353,B017,2020-06-21,0,0
C030342,A0329,B018,2020-03-15,0,0
C030343,A0194,B039,2020-09-12,0,0
C030344,A0820,B033,2020-05-27,0,0
C030345,A0416,B038,2020-07-16,0,0
C030346,A0303,B027,2020-05-24,0,0
C030347,A0329,B023,2020-07-05,0,0
